case:concept:name,min,max,duration_days
declaration 101610,2018-01-29 20:32:54+00:00,2018-01-29 20:32:54+00:00,0.0
declaration 101612,2018-01-30 11:43:00+00:00,2018-02-22 17:30:39+00:00,23.24142361111111
declaration 101618,2018-01-30 11:44:10+00:00,2018-02-22 17:30:39+00:00,23.240613425925925
declaration 101624,2018-01-30 12:12:55+00:00,2018-02-08 17:31:10+00:00,9.221006944444444
declaration 101630,2018-01-30 12:30:19+00:00,2018-02-05 17:31:02+00:00,6.208831018518518
declaration 101635,2018-01-30 14:31:18+00:00,2018-02-08 17:31:10+00:00,9.124907407407408
declaration 101640,2018-01-30 15:50:26+00:00,2018-02-08 17:31:10+00:00,9.069953703703703
declaration 101646,2018-01-30 19:30:02+00:00,2018-02-05 17:31:02+00:00,5.917361111111111
declaration 101651,2018-01-30 20:14:12+00:00,2018-02-12 17:31:20+00:00,12.886898148148148
declaration 101656,2018-01-30 20:27:01+00:00,2018-02-05 17:31:02+00:00,5.877789351851852
declaration 101661,2018-01-30 23:01:49+00:00,2018-02-12 17:31:20+00:00,12.770497685185186
declaration 101671,2018-01-31 10:24:00+00:00,2018-02-05 17:31:02+00:00,5.296550925925926
declaration 101676,2018-01-19 14:43:58+00:00,2018-02-01 17:31:17+00:00,13.11619212962963
declaration 101682,2018-01-19 15:51:46+00:00,2018-01-25 17:31:07+00:00,6.068993055555556
declaration 101688,2018-01-19 15:58:44+00:00,2018-01-25 17:31:07+00:00,6.064155092592593
declaration 101693,2018-01-19 15:59:36+00:00,2018-01-25 17:31:07+00:00,6.063553240740741
declaration 101698,2018-01-20 14:14:19+00:00,2018-01-29 17:31:10+00:00,9.13670138888889
declaration 101703,2018-01-21 22:38:30+00:00,2018-01-25 17:31:07+00:00,3.786539351851852
declaration 101708,2018-01-22 08:32:39+00:00,2018-01-29 17:31:10+00:00,7.373969907407408
declaration 101713,2018-01-22 11:58:43+00:00,2018-02-01 17:31:17+00:00,10.230949074074074
declaration 101718,2018-01-22 14:29:53+00:00,2018-02-01 17:31:17+00:00,10.125972222222222
declaration 101726,2018-01-31 15:37:03+00:00,2018-02-05 17:31:02+00:00,5.079155092592592
declaration 101731,2018-01-31 17:31:22+00:00,2018-02-12 17:31:20+00:00,11.999976851851851
declaration 101736,2018-01-31 17:51:36+00:00,2018-02-15 17:31:17+00:00,14.985891203703703
declaration 101742,2018-01-31 21:22:23+00:00,2018-02-05 17:31:02+00:00,4.839340277777778
declaration 101747,2018-01-31 21:25:19+00:00,2018-02-08 17:31:10+00:00,7.837395833333333
declaration 101753,2018-02-01 09:03:45+00:00,2018-02-08 17:31:10+00:00,7.352372685185185
declaration 101758,2018-02-01 09:39:38+00:00,2018-02-05 17:31:02+00:00,4.327361111111111
declaration 101763,2018-02-01 09:55:13+00:00,2018-02-08 17:31:10+00:00,7.3166319444444445
declaration 101769,2018-02-01 10:16:04+00:00,2018-02-08 17:31:10+00:00,7.302152777777778
declaration 101775,2018-02-01 14:23:12+00:00,2018-02-22 17:30:39+00:00,21.13017361111111
declaration 101781,2018-02-01 14:51:29+00:00,2018-02-08 17:31:10+00:00,7.110891203703703
declaration 101787,2018-02-01 14:57:20+00:00,2018-02-02 08:14:59+00:00,0.7205902777777777
declaration 101791,2018-02-01 16:29:14+00:00,2018-02-15 17:31:17+00:00,14.043090277777777
declaration 101797,2018-02-01 21:30:22+00:00,2018-02-15 17:31:17+00:00,13.833969907407408
declaration 101803,2018-02-01 22:54:56+00:00,2018-02-08 17:31:10+00:00,6.775162037037037
declaration 101808,2018-02-02 07:50:16+00:00,2018-02-12 17:31:20+00:00,10.403518518518519
declaration 101817,2018-02-02 09:53:13+00:00,2018-02-08 17:31:10+00:00,6.318020833333334
declaration 101822,2018-02-02 09:58:13+00:00,2018-02-08 17:31:10+00:00,6.314548611111111
declaration 101827,2018-02-02 09:58:30+00:00,2018-03-01 17:31:25+00:00,27.314525462962962
declaration 101832,2018-02-02 10:01:32+00:00,2018-02-08 17:31:10+00:00,6.312245370370371
declaration 101837,2018-02-02 10:58:35+00:00,2018-02-08 17:31:10+00:00,6.272627314814815
declaration 101842,2018-02-02 11:50:52+00:00,2018-02-08 17:31:10+00:00,6.236319444444445
declaration 101847,2018-02-02 13:29:41+00:00,2018-02-08 17:31:10+00:00,6.167696759259259
declaration 101852,2018-02-02 13:30:34+00:00,2018-02-05 17:31:02+00:00,3.166990740740741
declaration 101857,2018-02-02 13:41:40+00:00,2018-02-08 17:31:10+00:00,6.159375
declaration 101862,2018-02-02 14:14:04+00:00,2018-02-08 17:31:10+00:00,6.136875
declaration 101867,2018-01-08 14:14:15+00:00,2018-01-11 17:30:56+00:00,3.136585648148148
declaration 101872,2018-01-09 08:43:12+00:00,2018-01-25 17:31:07+00:00,16.366608796296298
declaration 101877,2018-01-10 11:17:14+00:00,2018-01-22 17:31:16+00:00,12.25974537037037
declaration 101883,2018-01-12 13:56:40+00:00,2018-01-18 17:31:07+00:00,6.148923611111111
declaration 101888,2018-02-25 16:21:46+00:00,2018-03-01 17:31:25+00:00,4.048368055555556
declaration 101893,2018-02-26 08:47:21+00:00,2018-03-05 17:30:57+00:00,7.363611111111111
declaration 101898,2018-02-26 09:08:20+00:00,2018-03-22 17:31:09+00:00,24.34917824074074
declaration 101907,2018-02-26 09:37:56+00:00,2018-03-08 17:30:58+00:00,10.328495370370371
declaration 101912,2018-02-26 09:47:42+00:00,2018-03-05 17:30:57+00:00,7.321701388888889
declaration 101917,2018-01-07 15:31:13+00:00,2018-01-11 17:30:56+00:00,4.083136574074074
declaration 101922,2018-01-09 13:41:01+00:00,2018-01-12 12:00:28+00:00,2.930173611111111
declaration 101926,2018-01-11 10:30:54+00:00,2018-01-15 17:31:31+00:00,4.2920949074074075
declaration 101931,2018-01-12 11:53:06+00:00,2018-01-25 17:31:07+00:00,13.234733796296297
declaration 101937,2018-02-02 14:58:58+00:00,2018-09-13 17:31:14+00:00,223.10574074074074
declaration 101947,2018-02-02 15:02:31+00:00,2018-02-08 17:31:10+00:00,6.103229166666667
declaration 101953,2018-02-02 16:31:39+00:00,2018-04-12 17:31:10+00:00,69.04133101851852
declaration 101963,2018-02-03 08:27:44+00:00,2018-02-08 17:31:10+00:00,5.37738425925926
declaration 101968,2018-02-04 19:04:51+00:00,2018-02-12 17:31:20+00:00,7.93505787037037
declaration 101974,2017-12-08 16:54:30+00:00,2018-02-08 17:31:10+00:00,62.02546296296296
declaration 101982,2018-02-04 19:05:30+00:00,2018-02-08 17:31:10+00:00,3.9344907407407406
declaration 101987,2018-02-05 08:45:45+00:00,2018-02-05 08:45:45+00:00,0.0
declaration 101989,2017-06-15 12:52:44+00:00,2018-06-18 17:31:18+00:00,368.19344907407407
declaration 101997,2018-01-08 16:47:34+00:00,2018-01-25 17:31:07+00:00,17.030243055555555
declaration 102002,2018-01-08 09:21:48+00:00,2018-01-11 17:30:56+00:00,3.339675925925926
declaration 102008,2018-01-08 10:06:20+00:00,2018-01-18 17:31:07+00:00,10.308877314814815
declaration 102014,2018-01-08 12:54:17+00:00,2018-01-11 17:30:56+00:00,3.1921180555555555
declaration 102019,2017-11-06 12:05:58+00:00,2018-01-22 17:31:16+00:00,77.22590277777778
declaration 102027,2018-01-08 10:56:45+00:00,2018-01-22 17:31:16+00:00,14.273969907407407
declaration 102036,2018-01-09 13:30:58+00:00,2018-01-18 17:31:07+00:00,9.166770833333333
declaration 102042,2018-01-10 10:37:59+00:00,2018-01-15 17:31:31+00:00,5.287175925925926
declaration 102047,2018-01-10 13:27:40+00:00,2018-01-10 13:27:40+00:00,0.0
declaration 102049,2018-01-11 14:23:39+00:00,2018-01-15 15:46:18+00:00,4.0573958333333335
declaration 102053,2018-01-11 18:20:38+00:00,2018-03-08 17:30:58+00:00,55.96550925925926
declaration 102058,2018-01-12 09:20:34+00:00,2018-01-18 17:31:07+00:00,6.340659722222222
declaration 102063,2018-01-12 17:01:22+00:00,2018-02-01 17:31:17+00:00,20.020775462962963
declaration 102069,2018-02-05 10:33:20+00:00,2018-02-08 17:31:10+00:00,3.290162037037037
declaration 102075,2018-02-05 11:26:26+00:00,2018-02-08 17:31:10+00:00,3.2532870370370373
declaration 102080,2018-02-05 11:30:16+00:00,2018-02-08 17:31:10+00:00,3.250625
declaration 102086,2018-02-05 11:59:52+00:00,2018-02-08 17:31:10+00:00,3.2300694444444447
declaration 102092,2018-02-05 12:58:12+00:00,2018-02-12 17:31:20+00:00,7.1896759259259255
declaration 102097,2018-02-05 14:13:24+00:00,2018-02-19 17:31:31+00:00,14.13758101851852
declaration 102103,2018-02-05 14:30:24+00:00,2018-02-08 17:31:10+00:00,3.1255324074074076
declaration 102108,2018-02-05 15:36:36+00:00,2018-02-19 17:31:31+00:00,14.079803240740741
declaration 102113,2018-02-05 16:28:15+00:00,2018-02-12 17:31:20+00:00,7.043807870370371
declaration 102118,2018-02-05 17:24:52+00:00,2018-02-13 22:47:52+00:00,8.224305555555556
declaration 102123,2018-02-06 08:49:39+00:00,2018-02-08 17:31:10+00:00,2.362164351851852
declaration 102128,2018-02-06 10:19:02+00:00,2018-02-12 17:31:20+00:00,6.300208333333333
declaration 102133,2018-02-06 11:05:32+00:00,2018-02-12 17:31:20+00:00,6.267916666666666
declaration 102139,2018-02-06 12:08:59+00:00,2018-02-15 17:31:17+00:00,9.223819444444445
declaration 102147,2018-02-06 13:15:20+00:00,2018-02-12 17:31:20+00:00,6.177777777777778
declaration 102152,2018-02-06 13:34:02+00:00,2018-03-08 17:30:58+00:00,30.164537037037036
declaration 102157,2018-02-06 13:54:12+00:00,2018-02-12 17:31:20+00:00,6.150787037037037
declaration 102162,2018-02-06 14:36:50+00:00,2018-02-12 17:31:20+00:00,6.121180555555555
declaration 102167,2018-02-06 14:38:09+00:00,2018-02-12 17:31:20+00:00,6.120266203703704
declaration 102172,2018-01-08 09:22:38+00:00,2018-01-11 17:30:56+00:00,3.339097222222222
declaration 102177,2018-01-30 17:08:13+00:00,2018-07-10 14:32:55+00:00,160.89215277777777
declaration 102181,2018-02-06 15:00:06+00:00,2018-02-12 17:31:20+00:00,6.105023148148148
declaration 102186,2018-02-06 15:46:23+00:00,2018-02-12 17:31:20+00:00,6.072881944444444
declaration 102191,2018-02-06 15:53:32+00:00,2018-02-12 17:31:20+00:00,6.067916666666667
declaration 102196,2018-02-06 15:56:41+00:00,2018-02-12 17:31:20+00:00,6.065729166666666
declaration 102202,2018-02-06 16:05:07+00:00,2018-02-15 17:31:17+00:00,9.059837962962963
declaration 102208,2018-02-06 16:30:37+00:00,2018-02-19 17:31:31+00:00,13.042291666666667
declaration 102217,2018-02-06 16:42:15+00:00,2018-02-12 17:31:20+00:00,6.034085648148148
declaration 102222,2018-02-06 18:14:14+00:00,2018-02-12 17:31:20+00:00,5.970208333333333
declaration 102230,2018-02-06 18:34:46+00:00,2018-02-12 17:31:20+00:00,5.955949074074074
declaration 102235,2018-02-06 18:39:24+00:00,2018-02-12 17:31:20+00:00,5.952731481481481
declaration 102240,2018-02-06 18:48:59+00:00,2018-02-12 17:31:20+00:00,5.946076388888889
declaration 102245,2018-02-06 19:37:03+00:00,2018-02-12 17:31:20+00:00,5.912696759259259
declaration 102250,2018-02-07 08:55:14+00:00,2018-02-12 17:31:20+00:00,5.358402777777778
declaration 102256,2018-02-07 09:32:58+00:00,2018-02-12 17:31:20+00:00,5.332199074074074
declaration 102261,2018-02-07 09:51:16+00:00,2018-02-07 09:51:16+00:00,0.0
declaration 102263,2018-02-07 10:15:53+00:00,2018-02-12 17:31:20+00:00,5.302395833333334
declaration 102268,2018-02-07 10:47:09+00:00,2018-02-12 17:31:20+00:00,5.28068287037037
declaration 102273,2018-02-07 11:02:46+00:00,2018-02-22 17:30:39+00:00,15.269363425925926
declaration 102279,2018-02-07 11:39:40+00:00,2018-02-12 17:31:20+00:00,5.244212962962963
declaration 102284,2018-02-07 11:52:49+00:00,2018-02-07 13:33:49+00:00,0.07013888888888889
declaration 102288,2018-02-07 11:59:42+00:00,2018-02-07 13:34:40+00:00,0.06594907407407408
declaration 102292,2018-02-07 12:51:12+00:00,2018-02-15 17:31:17+00:00,8.194502314814814
declaration 102297,2018-02-07 15:13:49+00:00,2018-02-26 17:31:27+00:00,19.095578703703705
declaration 102302,2018-02-07 15:37:17+00:00,2018-02-12 17:31:20+00:00,5.0792013888888885
declaration 102307,2018-02-07 15:37:54+00:00,2018-02-12 17:31:20+00:00,5.078773148148148
declaration 102312,2018-02-07 15:38:14+00:00,2018-02-12 17:31:20+00:00,5.078541666666666
declaration 102317,2018-02-07 16:51:18+00:00,2018-02-19 17:31:31+00:00,12.02792824074074
declaration 102323,2018-01-08 10:33:07+00:00,2018-01-25 17:31:07+00:00,17.290277777777778
declaration 102329,2018-01-11 17:16:58+00:00,2018-01-25 17:31:07+00:00,14.00982638888889
declaration 102334,2018-02-07 17:04:05+00:00,2018-02-15 17:31:17+00:00,8.018888888888888
declaration 102342,2018-02-08 07:46:26+00:00,2018-02-19 17:31:31+00:00,11.40630787037037
declaration 102348,2018-02-08 11:01:21+00:00,2018-02-26 17:31:27+00:00,18.270902777777778
declaration 102354,2018-02-08 11:11:40+00:00,2018-02-15 17:31:17+00:00,7.263622685185185
declaration 102359,2018-02-08 11:22:01+00:00,2018-02-15 17:31:17+00:00,7.256435185185185
declaration 102364,2018-02-08 11:39:07+00:00,2018-02-19 17:31:31+00:00,11.244722222222222
declaration 102369,2018-02-08 13:43:14+00:00,2018-02-15 17:31:17+00:00,7.158368055555556
declaration 102374,2018-02-08 14:53:01+00:00,2018-02-12 17:31:20+00:00,4.10994212962963
declaration 102379,2018-02-08 15:33:38+00:00,2018-02-15 17:31:17+00:00,7.081701388888889
declaration 102384,2018-02-08 15:42:40+00:00,2018-02-15 17:31:17+00:00,7.075428240740741
declaration 102390,2018-02-08 17:33:37+00:00,2018-02-15 17:31:17+00:00,6.998379629629629
declaration 102395,2018-02-08 19:18:41+00:00,2018-02-15 17:31:17+00:00,6.925416666666667
declaration 102400,2018-02-08 20:03:07+00:00,2018-02-26 17:31:27+00:00,17.894675925925927
declaration 102405,2018-02-08 20:53:49+00:00,2018-02-22 17:30:39+00:00,13.858912037037037
declaration 102411,2018-02-08 23:54:51+00:00,2018-02-19 17:31:31+00:00,10.733796296296296
declaration 102417,2018-02-09 08:59:50+00:00,2018-02-22 17:30:39+00:00,13.354733796296296
declaration 102423,2018-02-09 09:08:27+00:00,2018-02-15 17:31:17+00:00,6.349189814814815
declaration 102428,2018-02-09 09:44:39+00:00,2018-02-15 17:31:17+00:00,6.324050925925926
declaration 102433,2018-02-09 09:55:25+00:00,2018-02-22 17:30:39+00:00,13.31613425925926
declaration 102438,2018-02-09 10:26:26+00:00,2018-03-12 17:31:14+00:00,31.295
declaration 102443,2018-02-09 12:45:07+00:00,2018-02-15 17:31:17+00:00,6.198726851851852
declaration 102448,2018-02-09 14:15:37+00:00,2018-02-19 17:31:31+00:00,10.136041666666667
declaration 102453,2018-02-09 15:54:30+00:00,2018-02-22 17:30:39+00:00,13.066770833333333
declaration 102458,2018-02-09 16:58:23+00:00,2018-02-26 17:31:27+00:00,17.022962962962964
declaration 102464,2018-02-10 04:32:34+00:00,2018-04-12 17:31:10+00:00,61.54069444444445
declaration 102477,2018-02-10 21:42:13+00:00,2018-02-26 17:31:27+00:00,15.825856481481482
declaration 102482,2018-03-09 02:37:57+00:00,2018-03-15 17:31:14+00:00,6.620335648148148
declaration 102487,2018-03-09 09:34:28+00:00,2018-11-14 09:06:19+00:00,249.9804513888889
declaration 102491,2018-03-09 10:20:43+00:00,2018-03-15 17:31:14+00:00,6.2989699074074075
declaration 102497,2018-03-09 11:07:21+00:00,2018-03-15 17:31:14+00:00,6.266585648148149
declaration 102502,2018-03-09 12:56:20+00:00,2018-04-05 17:30:51+00:00,27.190636574074073
declaration 102508,2018-03-09 15:08:29+00:00,2018-03-22 17:31:09+00:00,13.099074074074075
declaration 102516,2018-03-09 16:43:47+00:00,2018-03-29 17:31:10+00:00,20.032905092592593
declaration 102521,2018-03-11 18:07:50+00:00,2018-03-19 17:30:53+00:00,7.974340277777777
declaration 102526,2018-03-11 18:19:44+00:00,2018-04-26 17:30:51+00:00,45.96605324074074
declaration 102535,2018-03-11 18:29:35+00:00,2018-03-19 17:30:53+00:00,7.959236111111111
declaration 102540,2018-03-11 21:11:25+00:00,2018-03-22 17:31:09+00:00,10.847037037037037
declaration 102546,2018-03-11 21:55:54+00:00,2018-05-02 15:40:55+00:00,51.73959490740741
declaration 102554,2018-03-12 08:51:46+00:00,2018-03-19 17:30:53+00:00,7.3604976851851855
declaration 102563,2018-03-12 10:11:35+00:00,2018-03-19 17:30:53+00:00,7.305069444444444
declaration 102568,2018-03-12 12:22:42+00:00,2018-03-15 17:31:14+00:00,3.214259259259259
declaration 102573,2018-03-12 12:23:05+00:00,2018-03-19 17:30:53+00:00,7.21375
declaration 102578,2018-03-12 14:30:00+00:00,2018-03-19 17:30:53+00:00,7.125613425925926
declaration 102584,2018-03-12 17:48:19+00:00,2018-03-15 17:31:14+00:00,2.988136574074074
declaration 102589,2018-03-12 15:44:20+00:00,2018-03-22 17:31:09+00:00,10.074178240740741
declaration 102594,2018-03-12 18:07:47+00:00,2018-03-19 17:30:53+00:00,6.974375
declaration 102600,2018-03-13 14:14:26+00:00,2018-03-19 17:30:53+00:00,6.136423611111111
declaration 102605,2018-03-13 14:24:50+00:00,2018-03-22 17:31:09+00:00,9.129386574074074
declaration 102610,2018-03-13 14:52:34+00:00,2018-03-19 17:30:53+00:00,6.10994212962963
declaration 102615,2018-03-13 16:42:50+00:00,2018-03-26 17:31:13+00:00,13.033599537037038
declaration 102624,2018-03-14 10:20:03+00:00,2018-04-16 17:31:09+00:00,33.299375
declaration 102630,2018-03-14 10:31:53+00:00,2018-03-22 17:31:09+00:00,8.291157407407407
declaration 102635,2018-04-02 23:22:08+00:00,2018-04-12 17:31:10+00:00,9.756273148148148
declaration 102640,2018-04-02 23:29:09+00:00,2018-04-12 17:31:10+00:00,9.751400462962962
declaration 102645,2018-04-03 11:02:12+00:00,2018-04-16 17:31:09+00:00,13.270104166666666
declaration 102651,2018-04-03 12:33:55+00:00,2018-04-05 17:30:51+00:00,2.2062037037037037
declaration 102656,2018-04-03 12:50:42+00:00,2018-04-12 17:31:10+00:00,9.194768518518519
declaration 102661,2018-04-03 13:20:10+00:00,2018-04-09 17:30:57+00:00,6.174155092592593
declaration 102667,2018-04-03 13:23:43+00:00,2018-04-12 17:31:10+00:00,9.171840277777777
declaration 102673,2018-04-03 14:52:41+00:00,2018-04-12 17:31:10+00:00,9.11005787037037
declaration 102678,2018-04-03 15:05:47+00:00,2018-04-09 17:30:57+00:00,6.1008101851851855
declaration 102687,2018-04-04 12:14:47+00:00,2018-04-09 17:30:57+00:00,5.219560185185185
declaration 102692,2018-04-04 12:16:33+00:00,2018-04-09 17:30:57+00:00,5.218333333333334
declaration 102698,2018-04-04 12:56:17+00:00,2018-04-09 17:30:57+00:00,5.190740740740741
declaration 102703,2018-04-04 12:57:25+00:00,2018-04-16 17:31:09+00:00,12.190092592592592
declaration 102709,2018-04-04 20:42:33+00:00,2018-04-12 17:31:10+00:00,7.867094907407408
declaration 102714,2018-04-04 23:40:33+00:00,2018-04-16 17:31:09+00:00,11.743472222222222
declaration 102720,2018-04-05 13:09:38+00:00,2018-04-16 17:31:09+00:00,11.181608796296297
declaration 102726,2018-04-05 17:30:02+00:00,2018-04-16 17:31:09+00:00,11.000775462962963
declaration 102731,2018-04-05 17:49:03+00:00,2018-04-12 17:31:10+00:00,6.987581018518519
declaration 102736,2018-04-05 17:59:31+00:00,2018-04-12 17:31:10+00:00,6.9803125
declaration 102741,2018-04-05 21:21:11+00:00,2018-04-16 17:31:09+00:00,10.84025462962963
declaration 102746,2018-04-06 00:46:34+00:00,2018-07-05 17:31:33+00:00,90.69790509259259
declaration 102754,2018-04-06 07:56:16+00:00,2018-05-03 17:31:15+00:00,27.39929398148148
declaration 102760,2018-04-06 09:44:16+00:00,2018-04-19 17:31:30+00:00,13.324467592592592
declaration 102765,2018-04-06 10:22:00+00:00,2018-04-19 17:31:30+00:00,13.298263888888888
declaration 102770,2018-04-06 11:30:03+00:00,2018-04-12 17:31:10+00:00,6.250775462962963
declaration 102775,2018-04-06 11:34:55+00:00,2018-04-16 17:31:09+00:00,10.24738425925926
declaration 102780,2018-03-21 16:42:21+00:00,2018-03-27 08:55:05+00:00,5.675509259259259
declaration 102785,2018-03-22 07:39:22+00:00,2018-03-29 17:31:10+00:00,7.410972222222222
declaration 102791,2018-03-22 10:55:54+00:00,2018-03-29 17:31:10+00:00,7.274490740740741
declaration 102796,2018-03-22 13:56:52+00:00,2018-04-05 17:30:51+00:00,14.148599537037038
declaration 102802,2018-03-23 09:32:03+00:00,2018-04-05 17:30:51+00:00,13.3325
declaration 102811,2018-03-23 10:10:05+00:00,2018-03-29 17:31:10+00:00,6.306307870370371
declaration 102816,2018-03-23 11:34:27+00:00,2018-04-26 17:30:51+00:00,34.2475
declaration 102821,2018-03-26 10:31:38+00:00,2018-04-05 17:30:51+00:00,10.291122685185185
declaration 102826,2018-03-26 11:33:17+00:00,2018-03-29 17:31:10+00:00,3.2485300925925924
declaration 102831,2018-03-26 16:15:52+00:00,2018-04-05 17:30:51+00:00,10.05207175925926
declaration 102836,2018-03-26 16:39:15+00:00,2018-03-29 17:31:10+00:00,3.0360532407407406
declaration 102841,2018-03-27 20:43:33+00:00,2018-04-09 17:30:57+00:00,12.86625
