case_id,activity,repeat_count,rework_type,is_loop_rework
declaration 5855,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 58585,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58689,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58702,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58749,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58762,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58787,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 58830,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58964,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 58964,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 58964,Declaration REJECTED by SUPERVISOR,2,minor,True
declaration 58965,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 58965,Declaration REJECTED by ADMINISTRATION,4,major,True
declaration 58965,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 59020,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 59020,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 59071,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59089,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59133,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 5927,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59291,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59324,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59353,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 59353,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 59353,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 59445,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59445,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 59471,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59496,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59554,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59678,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59703,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 59726,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59809,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 5985,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59885,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 59885,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 59899,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 59899,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 59899,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 59925,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 59963,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 5998,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 600,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 600,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 60041,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60041,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 60081,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60096,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6011,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60204,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60251,Declaration SUBMITTED by EMPLOYEE,5,major,True
declaration 60251,Declaration REJECTED by ADMINISTRATION,4,major,True
declaration 60251,Declaration REJECTED by EMPLOYEE,4,major,True
declaration 60276,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60302,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60399,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60426,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 60426,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 60426,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 60459,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60517,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60536,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 60554,Send Reminder,2,minor,False
declaration 60554,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60567,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60567,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 6057,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 6057,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 6057,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 60639,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60662,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60675,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60698,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60751,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 60751,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 60767,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 60767,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 60767,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 60859,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 60964,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 60987,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61004,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 61004,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 61004,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 61146,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61184,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 61184,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 61260,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 61260,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 61365,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61392,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 61392,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 61392,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 61434,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 61434,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 61460,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61483,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61551,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 61551,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 61566,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6159,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61639,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61801,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 61878,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62043,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62087,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 62087,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 62087,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 62087,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 62087,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 62108,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 62122,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 62122,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 62122,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 62190,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 62190,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 62190,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62219,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 62219,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 62239,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62252,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62265,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 62265,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 62265,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 62288,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62341,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6237,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62441,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62441,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 62441,Declaration APPROVED by BUDGET OWNER,2,minor,True
declaration 62468,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 62468,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 62468,Declaration APPROVED by ADMINISTRATION,3,major,True
declaration 62468,Declaration REJECTED by SUPERVISOR,2,minor,True
declaration 6253,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62541,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62615,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62676,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62806,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62845,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62845,Send Reminder,2,minor,False
declaration 62899,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62936,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 62981,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63016,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63049,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 63049,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 63049,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63066,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63081,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 63081,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 63081,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 63081,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 63081,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 63171,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63218,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6323,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 63267,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63280,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63280,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 63280,Declaration APPROVED by BUDGET OWNER,2,minor,True
declaration 63312,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63349,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63405,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63429,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 63429,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 63429,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 63482,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63519,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63557,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 63557,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 63557,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 63579,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63592,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63617,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63633,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 63633,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63688,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63740,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63785,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 63785,Permit REJECTED by EMPLOYEE,2,minor,True
declaration 63785,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 63785,Permit APPROVED by BUDGET OWNER,2,minor,True
declaration 63785,Permit APPROVED by SUPERVISOR,2,minor,True
declaration 63819,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63895,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 63975,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 63991,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64036,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64099,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64099,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 64105,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64105,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 64236,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 64236,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 64236,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 64360,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6437,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6437,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 6437,Declaration APPROVED by BUDGET OWNER,2,minor,True
declaration 64374,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64391,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 64391,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 64443,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64456,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64547,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 64645,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64706,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64815,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 64815,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 64831,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 64844,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 64844,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 64844,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 64931,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65030,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65083,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 65083,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 65083,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 65117,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65133,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65146,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65171,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 65171,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 65171,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 65217,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65232,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 65232,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 65252,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 65318,Send Reminder,2,minor,False
declaration 65337,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65354,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65388,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 65388,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 65388,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 65388,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 65388,Declaration APPROVED by BUDGET OWNER,2,minor,True
declaration 65420,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 65420,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 65420,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 65471,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 65484,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65557,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65572,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 65572,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 65572,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 65627,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65655,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65655,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 6582,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65871,Send Reminder,2,minor,False
declaration 65894,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 65958,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66020,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66217,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 66217,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 66217,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 66267,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66284,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 66301,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66327,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66466,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66500,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66669,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66758,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66808,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66810,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66887,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66946,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 66984,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 66984,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6707,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67085,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 67085,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 67085,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 67137,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67174,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67201,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67219,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67238,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 67238,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 67238,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 67238,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 67311,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6733,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 6733,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 6733,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 67377,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67499,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 67499,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 67499,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 67518,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67547,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67596,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 67596,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67654,Send Reminder,2,minor,False
declaration 67686,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 67686,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 67686,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 67724,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6774,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 6774,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 6774,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 67779,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67797,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67830,Declaration SUBMITTED by EMPLOYEE,5,major,True
declaration 67830,Declaration REJECTED by ADMINISTRATION,4,major,True
declaration 67830,Declaration REJECTED by EMPLOYEE,4,major,True
declaration 67913,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67928,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 67928,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 67928,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 67992,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 67992,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 68048,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 68048,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 68048,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 68101,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68116,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 68116,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 68116,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 68147,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68296,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68296,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 68296,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 68354,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68354,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 68384,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68409,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68495,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68516,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68533,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68576,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68589,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 68589,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 68589,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 68645,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 68805,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 68805,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 68805,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 6884,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 6884,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 68940,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 68960,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69058,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69086,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69105,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 69105,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69348,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69361,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 69361,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 69361,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 6938,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6938,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 6938,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 69388,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69414,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 69414,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 69414,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 69486,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 69486,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 69486,Permit APPROVED by BUDGET OWNER,2,minor,True
declaration 69559,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69596,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69643,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69672,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 69672,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 69672,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 69701,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 69701,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69720,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69750,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69787,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 69849,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 69862,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 69877,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 69877,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 69877,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 6997,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 6997,Permit REJECTED by EMPLOYEE,2,minor,True
declaration 6997,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 6997,Send Reminder,2,minor,False
declaration 6997,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 6997,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 6997,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 69999,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70013,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70013,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 70063,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70108,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70215,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 7022,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 7022,Permit REJECTED by EMPLOYEE,2,minor,True
declaration 7022,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 7022,Send Reminder,2,minor,False
declaration 7022,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 7022,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 7022,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 70246,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 70246,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 70246,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 70264,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 70264,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 70264,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 70282,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70315,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70363,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 70411,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 70411,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 70411,Declaration SUBMITTED by EMPLOYEE,2,minor,True
