case_id,outcome
declaration 78403,approved
declaration 7841,approved
declaration 78416,approved
declaration 78436,approved
declaration 78446,approved
declaration 78454,approved
declaration 78464,approved
declaration 78472,rejected
declaration 78481,approved
declaration 78491,approved
declaration 78501,approved
declaration 78503,rejected
declaration 78517,approved
declaration 78529,approved
declaration 78538,approved
declaration 78548,approved
declaration 78558,approved
declaration 78583,approved
declaration 78600,approved
declaration 78610,approved
declaration 78623,approved
declaration 78631,approved
declaration 7864,approved
declaration 78642,approved
declaration 78656,approved
declaration 78671,approved
declaration 78681,approved
declaration 78690,approved
declaration 78698,approved
declaration 78711,rejected
declaration 78722,approved
declaration 78732,approved
declaration 78742,approved
declaration 78751,approved
declaration 7876,approved
declaration 78762,approved
declaration 78776,approved
declaration 78790,approved
declaration 78798,approved
declaration 78808,approved
declaration 78816,approved
declaration 78829,approved
declaration 78840,approved
declaration 78851,approved
declaration 78864,approved
declaration 78872,approved
declaration 78882,approved
declaration 78896,approved
declaration 7890,approved
declaration 78904,approved
declaration 78917,approved
declaration 7892,approved
declaration 78942,approved
declaration 78952,approved
declaration 78962,approved
declaration 78981,approved
declaration 79000,approved
declaration 79012,approved
declaration 79028,approved
declaration 79044,approved
declaration 79054,approved
declaration 79068,approved
declaration 79076,approved
declaration 7908,approved
declaration 79088,approved
declaration 79101,approved
declaration 79114,approved
declaration 79126,approved
declaration 79136,approved
declaration 79145,approved
declaration 79156,approved
declaration 79166,approved
declaration 79175,approved
declaration 79187,approved
declaration 79197,approved
declaration 79210,approved
declaration 79234,approved
declaration 79244,approved
declaration 7925,approved
declaration 79258,open
declaration 79269,approved
declaration 79281,approved
declaration 79289,approved
declaration 79297,approved
declaration 79306,approved
declaration 79314,approved
declaration 79326,approved
declaration 79335,approved
declaration 79343,approved
declaration 79352,approved
declaration 79362,approved
declaration 79372,approved
declaration 79384,approved
declaration 79394,approved
declaration 79407,approved
declaration 79422,approved
declaration 79430,approved
declaration 79438,approved
declaration 79452,approved
declaration 79466,approved
declaration 79476,approved
declaration 79486,approved
declaration 79488,rejected
declaration 79500,approved
declaration 79508,approved
declaration 79517,approved
declaration 79519,approved
declaration 7952,approved
declaration 79530,approved
declaration 79538,approved
declaration 79547,approved
declaration 79555,approved
declaration 79565,approved
declaration 79579,approved
declaration 79589,approved
declaration 79606,approved
declaration 79616,approved
declaration 79625,approved
declaration 7963,approved
declaration 79634,approved
declaration 79642,approved
declaration 79651,approved
declaration 79659,approved
declaration 79668,approved
declaration 79685,approved
declaration 79696,approved
declaration 79704,approved
declaration 79713,approved
declaration 79721,approved
declaration 79729,approved
declaration 7973,approved
declaration 79739,approved
declaration 79741,approved
declaration 79751,approved
declaration 79761,approved
declaration 79778,approved
declaration 79788,approved
declaration 79796,approved
declaration 79806,approved
declaration 79816,approved
declaration 79826,approved
declaration 79836,approved
declaration 79849,approved
declaration 7985,approved
declaration 79874,approved
declaration 79882,approved
declaration 79893,approved
declaration 79903,approved
declaration 79917,approved
declaration 79940,approved
declaration 79948,approved
declaration 79966,approved
declaration 7997,approved
declaration 79977,approved
declaration 79989,approved
declaration 80004,approved
declaration 80017,approved
declaration 80029,approved
declaration 80045,approved
declaration 80059,approved
declaration 80071,approved
declaration 8008,rejected
declaration 80081,approved
declaration 80091,approved
declaration 80101,approved
declaration 80109,approved
declaration 80128,approved
declaration 80154,approved
declaration 80162,approved
declaration 80171,approved
declaration 80183,approved
declaration 8020,approved
declaration 80206,approved
declaration 80218,approved
declaration 80226,approved
declaration 80236,approved
declaration 80249,approved
declaration 80265,approved
declaration 80275,approved
declaration 80284,approved
declaration 80294,approved
declaration 80306,approved
declaration 80316,approved
declaration 80324,approved
declaration 80337,approved
declaration 80345,approved
declaration 80353,approved
declaration 80369,approved
declaration 80382,approved
declaration 80394,approved
declaration 8040,approved
declaration 80408,approved
declaration 80422,approved
declaration 80441,approved
declaration 80454,approved
declaration 80456,rejected
declaration 80468,approved
declaration 80479,approved
declaration 80488,approved
declaration 80496,approved
declaration 8050,approved
declaration 80510,approved
declaration 80532,approved
declaration 80548,approved
declaration 80550,approved
declaration 80575,approved
declaration 80583,approved
declaration 80594,approved
declaration 80610,approved
declaration 80626,approved
declaration 80640,approved
declaration 80650,approved
declaration 80658,approved
declaration 8066,approved
declaration 80674,approved
declaration 80689,approved
declaration 80700,approved
declaration 80709,approved
declaration 80718,approved
declaration 80726,approved
declaration 80740,approved
declaration 80762,approved
declaration 80773,approved
declaration 80784,approved
declaration 8079,approved
declaration 80800,approved
declaration 80815,approved
declaration 80827,approved
declaration 80835,approved
declaration 80845,approved
declaration 80859,approved
declaration 80867,approved
declaration 80869,approved
declaration 80879,approved
declaration 80898,approved
declaration 80907,approved
declaration 80915,approved
declaration 80925,approved
declaration 80938,approved
declaration 80946,approved
declaration 80957,approved
declaration 80967,approved
declaration 80975,approved
declaration 80990,approved
declaration 8100,approved
declaration 81010,approved
declaration 81020,approved
declaration 81030,approved
declaration 81038,approved
declaration 81046,approved
declaration 81055,approved
declaration 81065,approved
declaration 81088,approved
declaration 81096,approved
declaration 81104,approved
declaration 81112,approved
declaration 81122,approved
declaration 81132,approved
declaration 81148,approved
declaration 8116,approved
declaration 81160,approved
declaration 81172,approved
declaration 81182,approved
declaration 81190,approved
declaration 81201,approved
declaration 81215,approved
declaration 81227,approved
declaration 81229,approved
declaration 81231,approved
declaration 81233,approved
declaration 81235,approved
declaration 81252,approved
declaration 8126,approved
declaration 81263,approved
declaration 81276,approved
declaration 81286,approved
declaration 81296,approved
declaration 813,approved
declaration 81311,approved
declaration 81320,approved
declaration 81329,approved
declaration 81338,approved
declaration 81351,approved
declaration 81360,approved
declaration 81370,approved
declaration 81384,approved
declaration 81394,approved
declaration 81413,approved
declaration 81425,approved
declaration 81437,approved
declaration 8144,approved
declaration 81449,approved
declaration 81465,approved
declaration 81478,approved
declaration 81492,rejected
declaration 81505,approved
declaration 81515,approved
declaration 81523,approved
declaration 81531,approved
declaration 81541,approved
declaration 81552,approved
declaration 81565,approved
declaration 81573,approved
declaration 81582,approved
declaration 81596,approved
declaration 81613,approved
declaration 8164,approved
declaration 81640,approved
declaration 81642,rejected
declaration 81655,approved
declaration 81669,approved
declaration 81681,approved
declaration 81694,approved
declaration 81704,approved
declaration 81712,approved
declaration 81722,approved
declaration 81741,approved
declaration 81749,rejected
declaration 81750,approved
declaration 81766,approved
declaration 81774,approved
declaration 81788,approved
declaration 81799,approved
declaration 81809,approved
declaration 8181,approved
declaration 81822,approved
declaration 81837,rejected
declaration 81838,approved
declaration 81862,approved
declaration 81875,approved
declaration 81877,rejected
declaration 81890,approved
declaration 81898,approved
declaration 81906,approved
declaration 81914,approved
declaration 81924,approved
declaration 81937,approved
declaration 81945,approved
declaration 81956,approved
declaration 8197,approved
declaration 81974,approved
declaration 81987,approved
declaration 82006,approved
declaration 82017,approved
declaration 82035,approved
declaration 82045,approved
declaration 82053,approved
declaration 82061,approved
declaration 82069,approved
declaration 82082,approved
declaration 8209,approved
declaration 82102,approved
declaration 82119,approved
declaration 82135,approved
declaration 82137,open
declaration 82138,open
declaration 82149,approved
declaration 82160,approved
declaration 82172,approved
declaration 82190,approved
declaration 82203,approved
declaration 82213,approved
declaration 8222,approved
declaration 82221,approved
declaration 82233,approved
declaration 82249,approved
declaration 82267,approved
declaration 82277,approved
declaration 82285,approved
declaration 82300,approved
declaration 82312,approved
declaration 82314,rejected
declaration 8232,approved
declaration 82330,approved
declaration 82339,approved
declaration 82349,approved
declaration 82361,approved
declaration 82379,approved
declaration 82395,approved
declaration 82404,approved
declaration 82415,approved
declaration 8242,approved
declaration 82425,approved
declaration 82435,approved
declaration 82452,approved
declaration 82464,approved
declaration 82497,approved
declaration 82507,approved
declaration 8252,approved
declaration 82520,approved
declaration 82531,approved
declaration 82550,approved
declaration 82566,approved
declaration 82579,approved
declaration 82589,approved
declaration 82598,approved
declaration 82600,approved
declaration 82615,approved
declaration 82632,approved
declaration 82640,approved
declaration 82650,approved
declaration 82658,approved
declaration 82668,approved
declaration 82678,approved
declaration 82687,approved
declaration 82696,approved
declaration 8270,approved
declaration 82706,approved
declaration 82717,approved
declaration 82727,approved
declaration 82737,rejected
declaration 82738,approved
declaration 82754,approved
declaration 82762,approved
declaration 82764,rejected
declaration 82777,approved
declaration 82785,approved
declaration 82795,approved
declaration 82806,approved
declaration 8281,approved
declaration 82814,approved
declaration 82824,approved
declaration 82832,approved
declaration 82846,approved
declaration 82861,approved
declaration 82869,approved
declaration 82877,approved
declaration 82885,approved
declaration 82895,approved
declaration 82912,approved
declaration 82929,approved
declaration 82942,approved
declaration 82952,approved
declaration 82966,approved
declaration 82974,approved
declaration 82982,approved
declaration 82992,approved
declaration 83000,approved
declaration 8302,approved
declaration 83023,approved
declaration 83033,approved
declaration 83041,approved
declaration 83051,approved
declaration 83073,approved
declaration 83075,rejected
declaration 83092,approved
declaration 831,approved
declaration 83101,approved
declaration 83112,approved
declaration 83129,approved
declaration 83139,approved
declaration 83149,approved
declaration 83157,approved
declaration 83167,approved
declaration 8317,approved
declaration 83177,approved
declaration 83185,approved
declaration 83197,approved
declaration 83224,approved
declaration 83236,approved
declaration 83248,approved
declaration 83264,approved
declaration 83280,approved
declaration 83289,approved
declaration 83299,approved
declaration 83301,approved
declaration 83314,approved
declaration 83327,approved
declaration 83337,approved
declaration 83351,approved
declaration 83371,approved
declaration 83382,approved
declaration 8339,approved
declaration 83392,approved
declaration 83411,approved
declaration 83428,approved
declaration 83440,approved
declaration 83459,approved
declaration 83469,approved
declaration 83481,approved
declaration 83497,approved
declaration 83507,approved
declaration 83515,approved
declaration 83548,approved
declaration 83556,approved
declaration 8356,approved
declaration 83574,approved
declaration 83585,approved
declaration 83598,approved
declaration 83611,approved
declaration 83626,approved
declaration 83637,approved
declaration 83646,approved
declaration 83656,approved
declaration 83674,approved
declaration 83683,approved
declaration 83717,approved
declaration 83727,approved
declaration 83747,approved
declaration 8376,approved
declaration 83767,approved
declaration 83769,approved
declaration 83784,approved
declaration 83795,approved
declaration 83797,rejected
declaration 83798,approved
declaration 83800,rejected
declaration 83801,approved
declaration 83824,approved
declaration 83832,approved
declaration 83846,approved
declaration 83859,approved
declaration 83867,approved
declaration 83880,approved
declaration 83890,approved
declaration 83898,approved
declaration 83912,approved
declaration 83934,approved
declaration 83944,approved
declaration 83957,approved
declaration 8396,approved
declaration 83967,approved
declaration 83977,approved
declaration 83991,approved
declaration 84005,approved
declaration 84013,approved
declaration 84025,approved
declaration 84038,approved
declaration 84048,approved
declaration 84059,approved
declaration 84067,approved
declaration 8408,approved
declaration 84085,approved
declaration 84098,approved
declaration 84109,approved
declaration 84122,approved
declaration 84134,approved
declaration 84144,approved
declaration 84157,approved
declaration 84166,approved
declaration 84168,rejected
declaration 8418,approved
declaration 84180,approved
declaration 84201,approved
declaration 84220,approved
declaration 84228,rejected
declaration 84236,approved
declaration 84246,approved
declaration 84256,approved
declaration 84271,approved
declaration 8428,approved
declaration 84284,approved
declaration 84292,approved
declaration 84301,approved
declaration 84309,approved
declaration 84319,approved
declaration 84328,approved
declaration 84330,approved
declaration 84340,approved
declaration 84356,approved
declaration 84387,approved
declaration 84405,approved
declaration 84414,approved
declaration 84424,approved
declaration 84434,approved
declaration 84449,approved
declaration 84457,rejected
declaration 84458,approved
declaration 84471,approved
declaration 84483,approved
declaration 84497,approved
declaration 84509,approved
declaration 84524,approved
declaration 84536,approved
declaration 84545,approved
declaration 84555,approved
declaration 84569,approved
declaration 84578,approved
declaration 84589,open
declaration 84596,approved
declaration 8461,approved
declaration 84611,approved
declaration 84621,approved
declaration 84629,approved
declaration 84639,approved
declaration 84651,approved
declaration 84664,approved
declaration 84676,approved
declaration 84685,approved
declaration 84697,approved
declaration 84711,open
declaration 84723,approved
declaration 84725,approved
declaration 84739,approved
declaration 84749,approved
declaration 84751,approved
declaration 84753,rejected
declaration 84770,approved
declaration 84780,approved
declaration 84790,approved
declaration 84803,approved
declaration 84814,approved
declaration 84824,approved
declaration 8483,approved
declaration 84832,approved
declaration 84843,approved
declaration 84857,approved
declaration 84867,approved
declaration 84881,approved
declaration 84898,approved
declaration 849,approved
declaration 84921,approved
declaration 84929,approved
declaration 84931,approved
declaration 84941,approved
declaration 84951,approved
declaration 84961,approved
declaration 84971,approved
declaration 84982,approved
declaration 84990,approved
declaration 84998,approved
declaration 85006,approved
declaration 85015,approved
declaration 8502,approved
declaration 85024,approved
declaration 85032,approved
declaration 85042,approved
declaration 85052,approved
declaration 85068,approved
declaration 85078,approved
declaration 85088,approved
declaration 85098,approved
declaration 85108,approved
declaration 85118,approved
declaration 85131,approved
declaration 85139,approved
declaration 85152,approved
declaration 85154,approved
declaration 85166,approved
declaration 85179,approved
declaration 85187,approved
declaration 85197,approved
declaration 85205,approved
declaration 85219,approved
declaration 85229,approved
declaration 8524,approved
declaration 85244,approved
declaration 85257,approved
declaration 85268,approved
declaration 85276,approved
declaration 85296,approved
declaration 85306,approved
declaration 85314,approved
declaration 85325,approved
declaration 85327,open
declaration 85343,approved
declaration 85354,approved
declaration 85371,approved
declaration 8538,approved
declaration 85381,approved
declaration 85391,approved
declaration 85403,approved
declaration 85413,approved
declaration 85426,approved
declaration 85436,approved
declaration 85448,approved
declaration 85458,approved
declaration 85468,approved
declaration 85493,approved
declaration 8550,approved
declaration 85509,approved
declaration 85525,approved
declaration 85538,approved
declaration 85546,approved
declaration 85556,approved
declaration 85568,approved
declaration 85580,approved
declaration 85592,approved
declaration 85606,approved
declaration 85617,approved
declaration 85625,approved
declaration 8563,approved
declaration 85634,approved
declaration 85642,approved
declaration 85650,approved
declaration 85661,approved
declaration 85677,approved
declaration 85687,approved
declaration 85695,approved
declaration 85705,approved
declaration 85719,approved
declaration 8573,approved
declaration 85737,approved
declaration 85745,approved
declaration 85757,approved
declaration 85766,approved
declaration 85774,approved
declaration 85784,approved
declaration 85792,approved
declaration 85805,approved
declaration 85814,open
declaration 85821,approved
declaration 85834,approved
declaration 85848,approved
declaration 85864,approved
declaration 8587,approved
declaration 85876,approved
declaration 85886,approved
declaration 85899,approved
declaration 85907,approved
declaration 85917,approved
declaration 85926,approved
declaration 85938,approved
declaration 85948,approved
declaration 85956,approved
declaration 85967,approved
declaration 85981,approved
declaration 85998,approved
declaration 86024,rejected
declaration 86025,approved
declaration 86027,rejected
declaration 86051,approved
declaration 86059,approved
declaration 86067,approved
declaration 86077,approved
declaration 86088,approved
declaration 8609,approved
declaration 86102,approved
declaration 86113,approved
declaration 86130,approved
declaration 86140,approved
declaration 86150,approved
declaration 86160,approved
declaration 86162,approved
declaration 86178,approved
declaration 8619,approved
declaration 86191,approved
declaration 86203,approved
declaration 86215,approved
declaration 86229,approved
declaration 86239,approved
declaration 86247,approved
declaration 86257,approved
declaration 86274,approved
declaration 86282,approved
declaration 86290,approved
declaration 86300,approved
declaration 86310,approved
declaration 86323,approved
declaration 86331,approved
declaration 86341,approved
declaration 86351,approved
declaration 86364,approved
declaration 86376,approved
declaration 86386,approved
declaration 86395,approved
declaration 86407,approved
declaration 86421,approved
declaration 86429,approved
declaration 86440,approved
declaration 86448,rejected
declaration 86449,approved
declaration 8645,approved
declaration 86464,approved
declaration 86482,approved
declaration 86497,approved
declaration 86516,approved
declaration 86527,approved
declaration 86535,approved
declaration 86547,approved
declaration 8655,approved
declaration 8657,approved
declaration 8670,approved
declaration 8680,approved
declaration 8698,approved
declaration 8709,approved
declaration 8721,approved
declaration 873,approved
declaration 8731,approved
declaration 8741,approved
declaration 8762,approved
declaration 8772,approved
declaration 8800,approved
declaration 8824,approved
declaration 8849,approved
declaration 886,approved
declaration 8869,approved
declaration 8879,approved
declaration 8891,approved
declaration 8901,approved
declaration 8918,approved
declaration 8944,approved
declaration 8956,approved
declaration 8966,approved
declaration 8980,approved
declaration 8994,approved
declaration 9008,approved
declaration 901,approved
declaration 9022,approved
declaration 9035,approved
declaration 9045,approved
declaration 9061,approved
declaration 9074,approved
declaration 9090,approved
declaration 9106,approved
declaration 9128,approved
declaration 9149,approved
declaration 916,open
declaration 9173,approved
declaration 9187,approved
declaration 9206,approved
declaration 9208,rejected
declaration 9221,approved
declaration 9237,approved
declaration 9265,approved
declaration 9289,approved
declaration 929,approved
declaration 9302,approved
declaration 9314,approved
declaration 9338,approved
declaration 9357,open
declaration 9384,approved
declaration 9400,approved
declaration 9410,approved
declaration 9440,approved
declaration 945,approved
declaration 9450,approved
declaration 9466,approved
declaration 9482,approved
declaration 9503,approved
declaration 9519,approved
declaration 9529,approved
declaration 9558,approved
declaration 9592,approved
declaration 9620,approved
declaration 9630,approved
declaration 964,approved
declaration 9645,approved
declaration 9656,approved
declaration 9666,approved
declaration 9677,approved
declaration 9687,approved
declaration 9712,approved
declaration 9732,approved
declaration 9750,approved
declaration 9762,approved
declaration 9780,approved
declaration 9801,approved
declaration 9818,approved
declaration 982,approved
declaration 9828,approved
declaration 9838,approved
declaration 9856,approved
declaration 9868,approved
declaration 9884,approved
declaration 9894,approved
declaration 9906,approved
declaration 9918,approved
declaration 9934,approved
declaration 9945,approved
declaration 9955,approved
declaration 9968,approved
declaration 9995,approved
