case_id,outcome
declaration 107815,approved
declaration 107820,approved
declaration 107826,approved
declaration 107831,approved
declaration 107836,approved
declaration 107842,approved
declaration 107847,approved
declaration 107853,approved
declaration 107861,approved
declaration 107867,approved
declaration 107873,approved
declaration 107878,approved
declaration 107884,approved
declaration 107889,approved
declaration 107894,approved
declaration 107900,approved
declaration 107906,approved
declaration 107911,approved
declaration 107916,approved
declaration 107921,approved
declaration 107926,approved
declaration 107932,approved
declaration 107938,approved
declaration 107943,approved
declaration 107948,approved
declaration 107954,approved
declaration 107959,approved
declaration 107965,approved
declaration 107970,approved
declaration 107975,approved
declaration 107981,approved
declaration 107986,approved
declaration 107991,approved
declaration 108002,approved
declaration 108007,approved
declaration 108013,approved
declaration 108018,approved
declaration 108023,approved
declaration 108028,approved
declaration 108034,unknown
declaration 108036,approved
declaration 108041,approved
declaration 108046,approved
declaration 108055,approved
declaration 108061,approved
declaration 108066,approved
declaration 108072,approved
declaration 108077,approved
declaration 108082,approved
declaration 108087,approved
declaration 108093,approved
declaration 108099,approved
declaration 108104,approved
declaration 108109,approved
declaration 108114,approved
declaration 108119,approved
declaration 108124,approved
declaration 108129,approved
declaration 108134,approved
declaration 108140,approved
declaration 108149,approved
declaration 108154,approved
declaration 108160,approved
declaration 108166,approved
declaration 108171,unknown
declaration 108173,approved
declaration 108179,approved
declaration 108184,approved
declaration 108190,approved
declaration 108199,approved
declaration 108205,approved
declaration 108210,approved
declaration 108228,approved
declaration 108234,approved
declaration 108239,approved
declaration 108245,approved
declaration 108250,approved
declaration 108256,approved
declaration 108262,approved
declaration 108268,approved
declaration 108274,approved
declaration 108280,approved
declaration 108286,approved
declaration 108292,approved
declaration 108297,approved
declaration 108303,approved
declaration 108308,approved
declaration 108313,approved
declaration 108318,approved
declaration 108324,approved
declaration 108330,approved
declaration 108335,approved
declaration 108341,approved
declaration 108346,approved
declaration 108355,approved
declaration 108360,approved
declaration 108366,approved
declaration 108371,approved
declaration 108376,approved
declaration 108382,approved
declaration 108388,approved
declaration 108393,approved
declaration 108398,approved
declaration 108403,approved
declaration 108409,approved
declaration 108415,approved
declaration 108421,approved
declaration 108429,approved
declaration 108434,approved
declaration 108440,approved
declaration 108445,approved
declaration 108451,approved
declaration 108457,approved
declaration 108463,approved
declaration 108468,approved
declaration 108474,approved
declaration 108479,unknown
declaration 108481,approved
declaration 108486,approved
declaration 108491,approved
declaration 108497,approved
declaration 108503,approved
declaration 108509,approved
declaration 108515,approved
declaration 108520,approved
declaration 108525,approved
declaration 108530,approved
declaration 108535,approved
declaration 108540,approved
declaration 108545,approved
declaration 108551,approved
declaration 108557,approved
declaration 108562,approved
declaration 108568,approved
declaration 108574,approved
declaration 108580,approved
declaration 108586,approved
declaration 108591,approved
declaration 108597,approved
declaration 108602,approved
declaration 108608,approved
declaration 108613,approved
declaration 108622,approved
declaration 108627,approved
declaration 108632,approved
declaration 108637,approved
declaration 108643,approved
declaration 108649,approved
declaration 108654,approved
declaration 108659,approved
declaration 108664,approved
declaration 108670,approved
declaration 108676,approved
declaration 108681,unknown
declaration 108683,approved
declaration 108688,approved
declaration 108693,approved
declaration 108698,approved
declaration 108703,approved
declaration 108712,approved
declaration 108718,approved
declaration 108723,approved
declaration 108729,approved
declaration 108739,approved
declaration 108744,approved
declaration 108749,approved
declaration 108754,approved
declaration 108765,approved
declaration 108771,approved
declaration 108780,approved
declaration 108785,approved
declaration 108790,rejected
declaration 108794,approved
declaration 108800,approved
declaration 108805,approved
declaration 108810,approved
declaration 108815,approved
declaration 108821,rejected
declaration 108830,approved
declaration 108835,unknown
declaration 108837,approved
declaration 108842,approved
declaration 108847,approved
declaration 108852,approved
declaration 108857,approved
declaration 108862,approved
declaration 108867,approved
declaration 108872,approved
declaration 108877,approved
declaration 108885,approved
declaration 108890,approved
declaration 108895,approved
declaration 108900,approved
declaration 108906,approved
declaration 108912,approved
declaration 108917,approved
declaration 108923,approved
declaration 108928,approved
declaration 108934,approved
declaration 108939,approved
declaration 108944,approved
declaration 108950,approved
declaration 108955,approved
declaration 108961,approved
declaration 108967,approved
declaration 108972,approved
declaration 108978,approved
declaration 108983,approved
declaration 108988,approved
declaration 108993,approved
declaration 108999,approved
declaration 109004,approved
declaration 109010,approved
declaration 109016,approved
declaration 109022,approved
declaration 109028,approved
